,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,cluster,crossing_boolean
2273,12.183921,68.524765,51.455452,0.0,54.317726,81.94237,0.0,0.0,15.451968,71.8914,94.03017,0.0,0.0,78.04884,0.0,0.0,105.90207,0.0,60.63742,0.0,118.06828,0.0,0.0,0.0,121.01759,0.0,0.0,124.74468,0.0,46.90738,0.0,74.41717,0.0,92.34635,0.0,0.0,0.0,60.425163,196.12648,61.75469,107.939026,0.0,99.26983,0.0,75.64751,148.09521,74.78052,0.0,77.195496,0.0,71.64176,0.0,33.890797,0.0,0.0,82.03705,0.0,91.50735,190.83974,0.0,47.79639,0.0,108.91712,145.01302,21,1
2274,12.186133,68.53679,51.464634,0.0,54.327324,81.956795,0.0,0.0,15.454785,71.90405,94.04682,0.0,0.0,78.06263,0.0,0.0,105.9207,0.0,60.648125,0.0,118.08906,0.0,0.0,0.0,121.03898,0.0,0.0,124.76673,0.0,46.915638,0.0,74.43029,0.0,92.36265,0.0,0.0,0.0,60.435806,196.16104,61.765503,107.95799,0.0,99.287285,0.0,75.660774,148.1214,74.79371,0.0,77.20903,0.0,71.65436,0.0,33.89679,0.0,0.0,82.05163,0.0,91.523445,190.87343,0.0,47.804817,0.0,108.936356,145.03862,21,1
2275,12.183762,68.52389,51.45478,0.0,54.31702,81.941315,0.0,0.0,15.451767,71.89048,94.02895,0.0,0.0,78.04784,0.0,0.0,105.9007,0.0,60.63664,0.0,118.066765,0.0,0.0,0.0,121.01603,0.0,0.0,124.74307,0.0,46.906773,0.0,74.41621,0.0,92.34516,0.0,0.0,0.0,60.42439,196.12396,61.7539,107.937645,0.0,99.26856,0.0,75.64654,148.0933,74.77956,0.0,77.19451,0.0,71.64084,0.0,33.89036,0.0,0.0,82.03599,0.0,91.50617,190.83728,0.0,47.795773,0.0,108.91572,145.01114,21,1
2276,12.183971,68.52503,51.455658,0.0,54.31794,81.94269,0.0,0.0,15.452038,71.89169,94.03054,0.0,0.0,78.04915,0.0,0.0,105.90248,0.0,60.637657,0.0,118.06875,0.0,0.0,0.0,121.01807,0.0,0.0,124.74518,0.0,46.907562,0.0,74.41746,0.0,92.34672,0.0,0.0,0.0,60.4254,196.12726,61.754936,107.93945,0.0,99.27022,0.0,75.647804,148.0958,74.780815,0.0,77.1958,0.0,71.642044,0.0,33.89093,0.0,0.0,82.03738,0.0,91.507706,190.84048,0.0,47.796577,0.0,108.91756,145.0136,21,1
2277,12.183974,68.52504,51.45566,0.0,54.317944,81.942696,0.0,0.0,15.452033,71.8917,94.03055,0.0,0.0,78.04916,0.0,0.0,105.90249,0.0,60.63766,0.0,118.068756,0.0,0.0,0.0,121.018074,0.0,0.0,124.745186,0.0,46.907566,0.0,74.417465,0.0,92.346725,0.0,0.0,0.0,60.425407,196.12727,61.75494,107.93946,0.0,99.27023,0.0,75.647804,148.09581,74.78082,0.0,77.19581,0.0,71.64205,0.0,33.890934,0.0,0.0,82.037384,0.0,91.50771,190.8405,0.0,47.796585,0.0,108.917564,145.0136,21,1
2278,12.184745,68.52923,51.45886,0.0,54.32128,81.947716,0.0,0.0,15.453012,71.896095,94.03635,0.0,0.0,78.05396,0.0,0.0,105.90897,0.0,60.64139,0.0,118.07599,0.0,0.0,0.0,121.02552,0.0,0.0,124.75286,0.0,46.910442,0.0,74.422035,0.0,92.352394,0.0,0.0,0.0,60.42911,196.13931,61.7587,107.94606,0.0,99.276306,0.0,75.65243,148.10492,74.78541,0.0,77.20052,0.0,71.64643,0.0,33.89302,0.0,0.0,82.04246,0.0,91.51331,190.85223,0.0,47.79952,0.0,108.924255,145.02252,21,1
2283,12.183568,68.522835,51.45398,0.0,54.31618,81.940056,0.0,0.0,15.451521,71.88937,94.0275,0.0,0.0,78.04663,0.0,0.0,105.89907,0.0,60.635696,0.0,118.06495,0.0,0.0,0.0,121.01415,0.0,0.0,124.74114,0.0,46.90605,0.0,74.41506,0.0,92.34374,0.0,0.0,0.0,60.423454,196.12094,61.752953,107.93598,0.0,99.26703,0.0,75.64537,148.091,74.778404,0.0,77.19333,0.0,71.63974,0.0,33.889835,0.0,0.0,82.03471,0.0,91.50475,190.83432,0.0,47.795033,0.0,108.91403,145.0089,21,1
2306,12.18663,68.53945,51.46667,0.0,54.32945,81.95999,0.0,0.0,15.455409,71.90686,94.05051,0.0,0.0,78.0657,0.0,0.0,105.924835,0.0,60.650497,0.0,118.09366,0.0,0.0,0.0,121.04371,0.0,0.0,124.77161,0.0,46.91747,0.0,74.433205,0.0,92.36626,0.0,0.0,0.0,60.43816,196.1687,61.767895,107.96219,0.0,99.29115,0.0,75.66371,148.1272,74.79664,0.0,77.212036,0.0,71.65714,0.0,33.898117,0.0,0.0,82.05486,0.0,91.52701,190.88087,0.0,47.806683,0.0,108.94061,145.0443,21,1
2307,12.186746,68.5401,51.467163,0.0,54.329964,81.96076,0.0,0.0,15.455556,71.90753,94.0514,0.0,0.0,78.06643,0.0,0.0,105.925835,0.0,60.65107,0.0,118.09477,0.0,0.0,0.0,121.04486,0.0,0.0,124.77279,0.0,46.91791,0.0,74.4339,0.0,92.36713,0.0,0.0,0.0,60.438732,196.17055,61.76848,107.9632,0.0,99.29208,0.0,75.66442,148.1286,74.79734,0.0,77.21275,0.0,71.65782,0.0,33.898438,0.0,0.0,82.05564,0.0,91.52786,190.88269,0.0,47.807133,0.0,108.94164,145.04567,21,1
2308,12.186644,68.53956,51.46675,0.0,54.329533,81.96011,0.0,0.0,15.455432,71.90697,94.05065,0.0,0.0,78.06581,0.0,0.0,105.924995,0.0,60.650597,0.0,118.09384,0.0,0.0,0.0,121.0439,0.0,0.0,124.771805,0.0,46.917545,0.0,74.43332,0.0,92.366394,0.0,0.0,0.0,60.43825,196.169,61.767994,107.96236,0.0,99.2913,0.0,75.663826,148.12743,74.79675,0.0,77.21215,0.0,71.65726,0.0,33.89817,0.0,0.0,82.054985,0.0,91.527145,190.88118,0.0,47.80676,0.0,108.94078,145.04453,21,1
2309,12.18625,68.5374,51.4651,0.0,54.32781,81.95753,0.0,0.0,15.454925,71.90469,94.04766,0.0,0.0,78.06333,0.0,0.0,105.921646,0.0,60.64867,0.0,118.09011,0.0,0.0,0.0,121.040054,0.0,0.0,124.767845,0.0,46.916058,0.0,74.430954,0.0,92.36347,0.0,0.0,0.0,60.43634,196.1628,61.76605,107.95895,0.0,99.28817,0.0,75.661446,148.12273,74.79438,0.0,77.20972,0.0,71.65499,0.0,33.897095,0.0,0.0,82.05237,0.0,91.524254,190.87512,0.0,47.805244,0.0,108.937325,145.03992,21,1
2310,12.18648,68.538666,51.466072,0.0,54.328823,81.95905,0.0,0.0,15.455225,71.90603,94.04942,0.0,0.0,78.06479,0.0,0.0,105.923615,0.0,60.649803,0.0,118.09231,0.0,0.0,0.0,121.04232,0.0,0.0,124.77017,0.0,46.91693,0.0,74.43234,0.0,92.36519,0.0,0.0,0.0,60.437466,196.16644,61.76719,107.96095,0.0,99.29001,0.0,75.66284,148.12549,74.79578,0.0,77.21115,0.0,71.65632,0.0,33.897728,0.0,0.0,82.05391,0.0,91.525955,190.8787,0.0,47.806137,0.0,108.93936,145.04263,21,1
2312,12.186319,68.537766,51.46538,0.0,54.328102,81.95796,0.0,0.0,15.455014,71.90508,94.04817,0.0,0.0,78.06376,0.0,0.0,105.92222,0.0,60.649,0.0,118.09075,0.0,0.0,0.0,121.04071,0.0,0.0,124.76852,0.0,46.916313,0.0,74.43136,0.0,92.36397,0.0,0.0,0.0,60.43667,196.16386,61.76638,107.95953,0.0,99.2887,0.0,75.66185,148.12352,74.794785,0.0,77.21013,0.0,71.65538,0.0,33.897278,0.0,0.0,82.05281,0.0,91.52475,190.87616,0.0,47.805504,0.0,108.93792,145.04071,21,1
2313,12.186277,68.53756,51.46522,0.0,54.327934,81.95771,0.0,0.0,15.454962,71.90486,94.04788,0.0,0.0,78.063515,0.0,0.0,105.92189,0.0,60.64881,0.0,118.090385,0.0,0.0,0.0,121.040344,0.0,0.0,124.76813,0.0,46.91617,0.0,74.43113,0.0,92.363686,0.0,0.0,0.0,60.43648,196.16325,61.76619,107.9592,0.0,99.28839,0.0,75.66161,148.12306,74.794556,0.0,77.2099,0.0,71.65516,0.0,33.89717,0.0,0.0,82.05256,0.0,91.52446,190.87556,0.0,47.80535,0.0,108.937584,145.04025,21,1
2316,12.184147,68.525986,51.456387,0.0,54.318703,81.94384,0.0,0.0,15.452256,71.89269,94.03186,0.0,0.0,78.05025,0.0,0.0,105.90396,0.0,60.63851,0.0,118.0704,0.0,0.0,0.0,121.01977,0.0,0.0,124.746925,0.0,46.90822,0.0,74.4185,0.0,92.348015,0.0,0.0,0.0,60.426247,196.13,61.755795,107.940956,0.0,99.27161,0.0,75.64886,148.09787,74.78186,0.0,77.19688,0.0,71.64304,0.0,33.891407,0.0,0.0,82.038536,0.0,91.50898,190.84317,0.0,47.797245,0.0,108.91908,145.01562,21,1
2317,12.183986,68.525085,51.4557,0.0,54.317978,81.94276,0.0,0.0,15.452045,71.89175,94.03062,0.0,0.0,78.04921,0.0,0.0,105.902565,0.0,60.637707,0.0,118.06884,0.0,0.0,0.0,121.01816,0.0,0.0,124.74528,0.0,46.9076,0.0,74.41752,0.0,92.346794,0.0,0.0,0.0,60.42545,196.12741,61.754982,107.93954,0.0,99.2703,0.0,75.64786,148.09592,74.78087,0.0,77.19586,0.0,71.6421,0.0,33.890957,0.0,0.0,82.037445,0.0,91.507774,190.84064,0.0,47.79662,0.0,108.91764,145.0137,21,1
2319,12.183201,68.520836,51.45245,0.0,54.314583,81.93765,0.0,0.0,15.451051,71.88727,94.02472,0.0,0.0,78.04433,0.0,0.0,105.895966,0.0,60.63392,0.0,118.061485,0.0,0.0,0.0,121.0106,0.0,0.0,124.73747,0.0,46.904675,0.0,74.41287,0.0,92.34103,0.0,0.0,0.0,60.421684,196.11519,61.751152,107.93282,0.0,99.26413,0.0,75.643166,148.08665,74.77621,0.0,77.19107,0.0,71.63764,0.0,33.888836,0.0,0.0,82.03228,0.0,91.50208,190.82872,0.0,47.793633,0.0,108.910835,145.00464,21,1
2320,12.18316,68.52061,51.452274,0.0,54.3144,81.93738,0.0,0.0,15.450998,71.88703,94.02441,0.0,0.0,78.04407,0.0,0.0,105.89561,0.0,60.633713,0.0,118.06109,0.0,0.0,0.0,121.010185,0.0,0.0,124.73705,0.0,46.90452,0.0,74.41262,0.0,92.34071,0.0,0.0,0.0,60.421482,196.11453,61.75095,107.932465,0.0,99.263794,0.0,75.642914,148.08615,74.775955,0.0,77.19082,0.0,71.6374,0.0,33.88872,0.0,0.0,82.032005,0.0,91.50178,190.82808,0.0,47.793472,0.0,108.91047,145.00415,21,1
2321,12.183453,68.52221,51.4535,0.0,54.31568,81.9393,0.0,0.0,15.451374,71.88872,94.02663,0.0,0.0,78.04591,0.0,0.0,105.8981,0.0,60.635143,0.0,118.063866,0.0,0.0,0.0,121.01304,0.0,0.0,124.74,0.0,46.90562,0.0,74.414375,0.0,92.34289,0.0,0.0,0.0,60.4229,196.11914,61.752396,107.935,0.0,99.26612,0.0,75.644684,148.08965,74.77771,0.0,77.19262,0.0,71.639084,0.0,33.889523,0.0,0.0,82.03395,0.0,91.50392,190.83257,0.0,47.794598,0.0,108.91303,145.00757,21,1
2382,12.183598,68.522995,51.4541,0.0,54.31631,81.940254,0.0,0.0,15.451561,71.88955,94.02772,0.0,0.0,78.046814,0.0,0.0,105.89932,0.0,60.635845,0.0,118.06523,0.0,0.0,0.0,121.01444,0.0,0.0,124.74145,0.0,46.906166,0.0,74.41523,0.0,92.343956,0.0,0.0,0.0,60.4236,196.1214,61.7531,107.93624,0.0,99.267265,0.0,75.64555,148.09137,74.77858,0.0,77.19351,0.0,71.639915,0.0,33.889915,0.0,0.0,82.03491,0.0,91.50498,190.83478,0.0,47.79515,0.0,108.9143,145.00925,21,1
2383,12.183557,68.522766,51.45393,0.0,54.316128,81.93997,0.0,0.0,15.4515085,71.88931,94.027405,0.0,0.0,78.046555,0.0,0.0,105.89897,0.0,60.63564,0.0,118.064835,0.0,0.0,0.0,121.01404,0.0,0.0,124.74103,0.0,46.906006,0.0,74.414986,0.0,92.34365,0.0,0.0,0.0,60.4234,196.12074,61.7529,107.93588,0.0,99.26694,0.0,75.6453,148.09087,74.77833,0.0,77.19325,0.0,71.63967,0.0,33.8898,0.0,0.0,82.03464,0.0,91.50468,190.83414,0.0,47.79499,0.0,108.91393,145.00876,21,1
2384,12.184158,68.526054,51.456436,0.0,54.31875,81.94392,0.0,0.0,15.452276,71.89276,94.03195,0.0,0.0,78.050316,0.0,0.0,105.90406,0.0,60.63856,0.0,118.07051,0.0,0.0,0.0,121.01988,0.0,0.0,124.74705,0.0,46.908264,0.0,74.41857,0.0,92.3481,0.0,0.0,0.0,60.426304,196.13019,61.755848,107.94106,0.0,99.271706,0.0,75.648926,148.09802,74.78193,0.0,77.196945,0.0,71.64311,0.0,33.89144,0.0,0.0,82.03861,0.0,91.50907,190.84335,0.0,47.7973,0.0,108.91918,145.01576,21,1
2385,12.185135,68.53136,51.460487,0.0,54.322987,81.95028,0.0,0.0,15.453515,71.89834,94.0393,0.0,0.0,78.056404,0.0,0.0,105.91228,0.0,60.64329,0.0,118.07967,0.0,0.0,0.0,121.02931,0.0,0.0,124.75677,0.0,46.911907,0.0,74.42436,0.0,92.355286,0.0,0.0,0.0,60.430996,196.14543,61.760616,107.949425,0.0,99.279396,0.0,75.65478,148.10956,74.78775,0.0,77.20292,0.0,71.64867,0.0,33.89408,0.0,0.0,82.045044,0.0,91.51617,190.8582,0.0,47.801006,0.0,108.927666,145.02705,21,1
2386,12.185517,68.53343,51.462074,0.0,54.324646,81.95277,0.0,0.0,15.454002,71.90053,94.042175,0.0,0.0,78.05879,0.0,0.0,105.915504,0.0,60.64514,0.0,118.08327,0.0,0.0,0.0,121.03301,0.0,0.0,124.76058,0.0,46.913334,0.0,74.426636,0.0,92.3581,0.0,0.0,0.0,60.432835,196.1514,61.762486,107.9527,0.0,99.28242,0.0,75.657074,148.11409,74.79003,0.0,77.20525,0.0,71.65084,0.0,33.89512,0.0,0.0,82.04756,0.0,91.51894,190.86403,0.0,47.80247,0.0,108.93099,145.03148,21,1
2565,12.183325,68.52154,51.452984,0.0,54.315144,81.93849,0.0,0.0,15.451215,71.88801,94.025696,0.0,0.0,78.045135,0.0,0.0,105.89706,0.0,60.634537,0.0,118.0627,0.0,0.0,0.0,121.01184,0.0,0.0,124.73876,0.0,46.90516,0.0,74.41364,0.0,92.34198,0.0,0.0,0.0,60.422302,196.1172,61.751785,107.93394,0.0,99.26514,0.0,75.643936,148.08818,74.77698,0.0,77.191864,0.0,71.63838,0.0,33.889187,0.0,0.0,82.033134,0.0,91.50302,190.83069,0.0,47.794125,0.0,108.91196,145.00613,21,1
2714,12.184059,68.52552,51.456028,0.0,54.31833,81.943275,0.0,0.0,15.4521475,71.8922,94.03121,0.0,0.0,78.049706,0.0,0.0,105.90324,0.0,60.63809,0.0,118.06959,0.0,0.0,0.0,121.01893,0.0,0.0,124.74607,0.0,46.907898,0.0,74.417984,0.0,92.34738,0.0,0.0,0.0,60.42583,196.12866,61.755367,107.94022,0.0,99.27093,0.0,75.64834,148.09686,74.78135,0.0,77.19635,0.0,71.642555,0.0,33.891174,0.0,0.0,82.03797,0.0,91.508354,190.84184,0.0,47.79692,0.0,108.918335,145.01462,21,1
25,0.0,0.0,0.0,0.0,56.52044,124.30268,0.0,0.0,0.0,0.0,0.0,0.0,127.953964,0.0,0.0,0.0,119.73848,0.0,177.09747,0.0,0.0,0.0,209.94206,65.72572,0.0,0.0,0.0,86.039536,0.0,65.20688,0.0,183.51146,0.0,0.0,0.0,72.33038,56.790512,129.91904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.6868,0.0,0.0,35.55758,219.1888,166.02438,135.13446,0.0,0.0,0.0,25.590239,154.04016,0.0,0.0,0.0,0.0,117.58336,0.0,3,1
112,0.0,0.0,0.0,0.0,56.51015,124.279976,0.0,0.0,0.0,0.0,0.0,0.0,127.9307,0.0,0.0,0.0,119.716675,0.0,177.06522,0.0,0.0,0.0,209.90375,65.71373,0.0,0.0,0.0,86.0239,0.0,65.19486,0.0,183.47804,0.0,0.0,0.0,72.317184,56.780167,129.89537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.6478,0.0,0.0,35.550987,219.14876,165.99414,135.10977,0.0,0.0,0.0,25.585543,154.01201,0.0,0.0,0.0,0.0,117.56186,0.0,3,1
179,0.0,0.0,0.0,0.0,56.533504,124.33154,0.0,0.0,0.0,0.0,0.0,0.0,127.98352,0.0,0.0,0.0,119.76619,0.0,177.13846,0.0,0.0,0.0,209.99075,65.74098,0.0,0.0,0.0,86.0594,0.0,65.22215,0.0,183.55394,0.0,0.0,0.0,72.34716,56.80366,129.94914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.73636,0.0,0.0,35.565956,219.23967,166.06282,135.16583,0.0,0.0,0.0,25.59621,154.07594,0.0,0.0,0.0,0.0,117.61067,0.0,3,1
180,0.0,0.0,0.0,0.0,56.531906,124.32801,0.0,0.0,0.0,0.0,0.0,0.0,127.979904,0.0,0.0,0.0,119.7628,0.0,177.13345,0.0,0.0,0.0,209.98479,65.73911,0.0,0.0,0.0,86.05697,0.0,65.220276,0.0,183.54874,0.0,0.0,0.0,72.34511,56.80205,129.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.7303,0.0,0.0,35.564926,219.23343,166.05812,135.16199,0.0,0.0,0.0,25.595478,154.07156,0.0,0.0,0.0,0.0,117.60733,0.0,3,1
246,0.0,0.0,0.0,0.0,56.52388,124.31028,0.0,0.0,0.0,0.0,0.0,0.0,127.96174,0.0,0.0,0.0,119.745766,0.0,177.10826,0.0,0.0,0.0,209.95486,65.72974,0.0,0.0,0.0,86.04476,0.0,65.21089,0.0,183.52263,0.0,0.0,0.0,72.3348,56.79397,129.92696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.69984,0.0,0.0,35.55978,219.20218,166.0345,135.14272,0.0,0.0,0.0,25.59181,154.04958,0.0,0.0,0.0,0.0,117.590546,0.0,3,1
265,0.0,0.0,0.0,0.0,56.50142,124.26068,0.0,0.0,0.0,0.0,0.0,0.0,127.91094,0.0,0.0,0.0,119.69816,0.0,177.03781,0.0,0.0,0.0,209.87119,65.70353,0.0,0.0,0.0,86.01062,0.0,65.18465,0.0,183.44965,0.0,0.0,0.0,72.30597,56.771374,129.87524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.61467,0.0,0.0,35.545387,219.11475,165.96844,135.0888,0.0,0.0,0.0,25.58155,153.98808,0.0,0.0,0.0,0.0,117.5436,0.0,3,1
291,0.0,0.0,0.0,0.0,56.498573,124.25441,0.0,0.0,0.0,0.0,0.0,0.0,127.90451,0.0,0.0,0.0,119.69213,0.0,177.0289,0.0,0.0,0.0,209.8606,65.70021,0.0,0.0,0.0,86.0063,0.0,65.18133,0.0,183.44041,0.0,0.0,0.0,72.30232,56.768513,129.8687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.60388,0.0,0.0,35.543568,219.10368,165.96008,135.08197,0.0,0.0,0.0,25.580254,153.9803,0.0,0.0,0.0,0.0,117.53766,0.0,3,1
292,0.0,0.0,0.0,0.0,56.49952,124.256485,0.0,0.0,0.0,0.0,0.0,0.0,127.90665,0.0,0.0,0.0,119.69413,0.0,177.03185,0.0,0.0,0.0,209.8641,65.70131,0.0,0.0,0.0,86.00774,0.0,65.18243,0.0,183.44348,0.0,0.0,0.0,72.30353,56.769463,129.87086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.60745,0.0,0.0,35.544174,219.10735,165.96286,135.08424,0.0,0.0,0.0,25.580683,153.9829,0.0,0.0,0.0,0.0,117.53963,0.0,3,1
293,0.0,0.0,0.0,0.0,56.500065,124.257706,0.0,0.0,0.0,0.0,0.0,0.0,127.90789,0.0,0.0,0.0,119.6953,0.0,177.03358,0.0,0.0,0.0,209.86617,65.70196,0.0,0.0,0.0,86.008575,0.0,65.18307,0.0,183.44527,0.0,0.0,0.0,72.30424,56.770016,129.87215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.60954,0.0,0.0,35.544525,219.1095,165.96448,135.08557,0.0,0.0,0.0,25.580936,153.98439,0.0,0.0,0.0,0.0,117.54078,0.0,3,1
295,0.0,0.0,0.0,0.0,56.498432,124.2541,0.0,0.0,0.0,0.0,0.0,0.0,127.90419,0.0,0.0,0.0,119.69183,0.0,177.02846,0.0,0.0,0.0,209.86008,65.70004,0.0,0.0,0.0,86.00609,0.0,65.18116,0.0,183.43996,0.0,0.0,0.0,72.30214,56.76837,129.86838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.60335,0.0,0.0,35.543476,219.10313,165.95967,135.08163,0.0,0.0,0.0,25.580187,153.97992,0.0,0.0,0.0,0.0,117.53737,0.0,3,1
336,0.0,0.0,0.0,0.0,56.516014,124.292915,0.0,0.0,0.0,0.0,0.0,0.0,127.94396,0.0,0.0,0.0,119.7291,0.0,177.0836,0.0,0.0,0.0,209.92558,65.720566,0.0,0.0,0.0,86.032814,0.0,65.201706,0.0,183.49709,0.0,0.0,0.0,72.32471,56.786057,129.90886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.67003,0.0,0.0,35.554745,219.17157,166.01137,135.12384,0.0,0.0,0.0,25.58822,154.02806,0.0,0.0,0.0,0.0,117.57411,0.0,3,1
380,0.0,0.0,0.0,0.0,56.497894,124.2529,0.0,0.0,0.0,0.0,0.0,0.0,127.90297,0.0,0.0,0.0,119.69068,0.0,177.02676,0.0,0.0,0.0,209.85806,65.69942,0.0,0.0,0.0,86.005264,0.0,65.18053,0.0,183.4382,0.0,0.0,0.0,72.301445,56.767826,129.86713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.6013,0.0,0.0,35.543133,219.10103,165.95807,135.08034,0.0,0.0,0.0,25.57994,153.97844,0.0,0.0,0.0,0.0,117.53623,0.0,3,1
406,0.0,0.0,0.0,0.0,56.522545,124.30734,0.0,0.0,0.0,0.0,0.0,0.0,127.95873,0.0,0.0,0.0,119.74295,0.0,177.10408,0.0,0.0,0.0,209.9499,65.72819,0.0,0.0,0.0,86.04274,0.0,65.20934,0.0,183.51831,0.0,0.0,0.0,72.33309,56.792633,129.92389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.6948,0.0,0.0,35.55893,219.19699,166.03058,135.13953,0.0,0.0,0.0,25.591204,154.04593,0.0,0.0,0.0,0.0,117.58777,0.0,3,1
413,0.0,0.0,0.0,0.0,56.508705,124.27678,0.0,0.0,0.0,0.0,0.0,0.0,127.92742,0.0,0.0,0.0,119.71361,0.0,177.06067,0.0,0.0,0.0,209.89833,65.71203,0.0,0.0,0.0,86.0217,0.0,65.19316,0.0,183.47333,0.0,0.0,0.0,72.31532,56.778706,129.89203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.6423,0.0,0.0,35.550056,219.14311,165.98987,135.1063,0.0,0.0,0.0,25.58488,154.00803,0.0,0.0,0.0,0.0,117.55883,0.0,3,1
450,0.0,0.0,0.0,0.0,56.513588,124.28757,0.0,0.0,0.0,0.0,0.0,0.0,127.938484,0.0,0.0,0.0,119.72397,0.0,177.076,0.0,0.0,0.0,209.91655,65.71774,0.0,0.0,0.0,86.02913,0.0,65.198875,0.0,183.48921,0.0,0.0,0.0,72.321594,56.783623,129.90327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.66084,0.0,0.0,35.553192,219.16214,166.00424,135.11803,0.0,0.0,0.0,25.587112,154.02142,0.0,0.0,0.0,0.0,117.569046,0.0,3,1
456,0.0,0.0,0.0,0.0,56.507378,124.27385,0.0,0.0,0.0,0.0,0.0,0.0,127.92442,0.0,0.0,0.0,119.71079,0.0,177.0565,0.0,0.0,0.0,209.8934,65.71049,0.0,0.0,0.0,86.019684,0.0,65.19161,0.0,183.46902,0.0,0.0,0.0,72.31362,56.77737,129.88898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.63728,0.0,0.0,35.54921,219.13795,165.98598,135.1031,0.0,0.0,0.0,25.584276,154.00441,0.0,0.0,0.0,0.0,117.55606,0.0,3,1
457,0.0,0.0,0.0,0.0,56.509045,124.277534,0.0,0.0,0.0,0.0,0.0,0.0,127.9282,0.0,0.0,0.0,119.71433,0.0,177.06174,0.0,0.0,0.0,209.89961,65.71243,0.0,0.0,0.0,86.022224,0.0,65.193565,0.0,183.47444,0.0,0.0,0.0,72.315765,56.779053,129.89282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.6436,0.0,0.0,35.550278,219.14444,165.99089,135.10712,0.0,0.0,0.0,25.585037,154.00897,0.0,0.0,0.0,0.0,117.55955,0.0,3,1
483,0.0,0.0,0.0,0.0,56.529133,124.32189,0.0,0.0,0.0,0.0,0.0,0.0,127.97364,0.0,0.0,0.0,119.75693,0.0,177.12476,0.0,0.0,0.0,209.97446,65.73588,0.0,0.0,0.0,86.05276,0.0,65.21704,0.0,183.53973,0.0,0.0,0.0,72.34155,56.79926,129.93907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.71979,0.0,0.0,35.563152,219.22266,166.04997,135.15533,0.0,0.0,0.0,25.594215,154.06398,0.0,0.0,0.0,0.0,117.60154,0.0,3,1
546,0.0,0.0,0.0,0.0,56.49876,124.25481,0.0,0.0,0.0,0.0,0.0,0.0,127.90493,0.0,0.0,0.0,119.69252,0.0,177.02946,0.0,0.0,0.0,209.86128,65.700424,0.0,0.0,0.0,86.006584,0.0,65.18154,0.0,183.44101,0.0,0.0,0.0,72.30255,56.768696,129.86913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.60458,0.0,0.0,35.543682,219.1044,165.96062,135.08241,0.0,0.0,0.0,25.580336,153.9808,0.0,0.0,0.0,0.0,117.53804,0.0,3,1
547,0.0,0.0,0.0,0.0,56.499058,124.25547,0.0,0.0,0.0,0.0,0.0,0.0,127.90561,0.0,0.0,0.0,119.69315,0.0,177.03041,0.0,0.0,0.0,209.8624,65.700775,0.0,0.0,0.0,86.007034,0.0,65.18189,0.0,183.44199,0.0,0.0,0.0,72.30294,56.769,129.86981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.60571,0.0,0.0,35.543877,219.10556,165.9615,135.08313,0.0,0.0,0.0,25.580475,153.98163,0.0,0.0,0.0,0.0,117.538666,0.0,3,1
548,0.0,0.0,0.0,0.0,56.498505,124.25426,0.0,0.0,0.0,0.0,0.0,0.0,127.904366,0.0,0.0,0.0,119.691986,0.0,177.02869,0.0,0.0,0.0,209.86035,65.700134,0.0,0.0,0.0,86.0062,0.0,65.181244,0.0,183.44019,0.0,0.0,0.0,72.30223,56.768444,129.86855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.60364,0.0,0.0,35.54352,219.10341,165.95988,135.0818,0.0,0.0,0.0,25.580221,153.98012,0.0,0.0,0.0,0.0,117.53751,0.0,3,1
